Date,BBDC4,BBAS3,VALE3,PETR4,CSAN3
2018-05-02,11.506710052490234,14.308103561401367,8.2639741897583,6.802493095397949,28.73170280456543
2018-05-03,11.180866241455078,14.014368057250977,8.023969650268555,6.757345199584961,28.955848693847656
2018-05-04,11.158507347106934,14.027119636535645,7.874148368835449,6.703166484832764,29.315658569335938
2018-05-07,11.145727157592773,13.899605751037598,7.820641040802002,6.8175435066223145,29.04432487487793
2018-05-08,11.44920825958252,13.827335357666016,7.908393383026123,6.895802021026611,29.014827728271484
2018-05-09,11.931581497192383,13.937853813171387,8.111719131469727,7.458662509918213,29.640073776245117
2018-05-10,11.493927001953125,14.21839714050293,8.047511100769043,7.750629425048828,30.318408966064453
2018-05-11,11.43962287902832,13.96336841583252,8.366415023803711,7.657320022583008,31.043928146362305
2018-05-14,11.155314445495605,13.763587951660156,8.475570678710938,7.898116588592529,32.01127624511719
2018-05-15,10.85183048248291,13.682816505432129,8.636093139648438,8.063666343688965,32.23542404174805
2018-05-16,11.011558532714844,13.903853416442871,8.552621841430664,8.244260787963867,32.97274398803711
2018-05-17,10.500431060791016,13.325758934020996,8.625391960144043,7.810827732086182,32.666019439697266
2018-05-18,10.442930221557617,13.385276794433594,8.561182022094727,7.720529079437256,32.30620193481445
2018-05-21,10.193756103515625,13.193992614746094,8.556902885437012,7.539931774139404,31.262165069580078
2018-05-22,10.420156478881836,13.572303771972656,8.633954048156738,7.452467441558838,30.872865676879883
2018-05-23,10.195029258728027,13.21524715423584,8.760231018066406,7.018171787261963,30.636926651000977
2018-05-24,9.883068084716797,13.236498832702637,8.597567558288574,6.056073188781738,30.94364356994629
2018-05-25,9.677234649658203,12.972970008850098,8.479850769042969,5.9716267585754395,30.365596771240234
2018-05-28,8.966477394104004,12.42462158203125,8.021827697753906,5.100010395050049,30.123748779296875
2018-05-29,9.169092178344727,12.475631713867188,8.205892562866211,5.820827960968018,29.58698272705078
2018-05-30,9.767285346984863,12.399125099182129,8.30434799194336,5.724316120147705,29.86421775817871
2018-06-01,9.860553741455078,12.700920104980469,8.229437828063965,4.873811721801758,31.120609283447266
2018-06-04,10.002060890197754,12.832341194152832,8.24013900756836,5.28700065612793,30.97904396057129
2018-06-05,9.365272521972656,12.215601921081543,8.195192337036133,5.003498554229736,31.692758560180664
2018-06-06,8.902156829833984,12.011446952819824,8.171648979187012,4.925083637237549,33.07301330566406
2018-06-07,8.545169830322266,11.798772811889648,7.852744102478027,4.753173828125,32.07026672363281
2018-06-08,8.66738224029541,11.696695327758789,7.662258148193359,4.599358081817627,30.017574310302734
2018-06-11,8.381150245666504,11.475517272949219,7.769272804260254,4.647614479064941,29.993986129760742
2018-06-12,8.70604133605957,11.445744514465332,7.623732566833496,4.662693500518799,30.4953670501709
2018-06-13,8.547979354858398,11.211816787719727,7.632294654846191,4.575231552124023,30.40688705444336
2018-06-14,8.160903930664062,10.756707191467285,7.469632148742676,4.554119110107422,30.501256942749023
2018-06-15,8.06413459777832,10.948105812072754,7.407562732696533,4.514911651611328,28.979442596435547
2018-06-18,7.909301280975342,10.595084190368652,7.484614372253418,4.373159885406494,29.026626586914062
2018-06-19,8.464115142822266,11.143758773803711,7.520998954772949,4.650630474090576,28.489864349365234
2018-06-20,8.709263801574707,11.381948471069336,7.495316028594971,4.888891696929932,28.79068946838379
2018-06-21,8.389924049377441,10.90982437133789,7.491034507751465,4.554119110107422,27.846927642822266
2018-06-22,8.41895580291748,11.118236541748047,7.57450532913208,4.557135581970215,28.318805694580078
2018-06-25,8.664103507995605,11.101227760314941,7.625873565673828,4.735077857971191,27.817432403564453
2018-06-26,8.767324447631836,11.041681289672852,7.672959327697754,4.837620735168457,28.51345443725586
2018-06-27,8.586689949035645,10.863041877746582,7.5252790451049805,4.991434097290039,28.401390075683594
2018-06-28,9.080211639404297,11.23307991027832,7.529560089111328,5.006514549255371,28.944047927856445
2018-06-29,9.241497993469238,11.441496849060059,7.529560089111328,5.184457302093506,29.250774383544922
2018-07-02,9.480195999145508,11.292631149291992,7.446089267730713,5.268905162811279,28.76119613647461
2018-07-03,9.564061164855957,11.815722465515137,7.542402744293213,5.277953624725342,28.2893123626709
2018-07-04,9.838245391845703,11.981719017028809,7.613032341003418,5.311127662658691,28.330612182617188
2018-07-05,9.609222412109375,11.956180572509766,7.580926895141602,5.386528968811035,29.315658569335938
2018-07-06,9.502775192260742,11.990235328674316,7.7500104904174805,5.410654544830322,29.69316291809082
2018-07-10,9.422131538391113,11.83275032043457,7.927655220031738,5.3533525466918945,29.21537971496582
2018-07-11,9.609222412109375,11.785931587219238,7.824920654296875,5.250807762145996,28.820188522338867
2018-07-12,9.793082237243652,12.130696296691895,8.141684532165527,5.413671016693115,29.7580509185791
2018-07-13,10.041460037231445,12.373311042785645,8.188772201538086,5.461926460266113,29.67546844482422
2018-07-16,9.931787490844727,12.428648948669434,7.953337669372559,5.392558574676514,29.49260902404785
2018-07-17,10.264031410217285,12.786184310913086,8.066774368286133,5.516214370727539,29.905508041381836
2018-07-18,10.199518203735352,12.47120475769043,8.24013900756836,5.443830490112305,30.347898483276367
2018-07-19,10.109196662902832,12.628697395324707,8.116000175476074,5.5493903160095215,29.156396865844727
2018-07-20,10.644655227661133,13.06710147857666,8.454167366027832,5.817811965942383,28.73760223388672
2018-07-23,10.573690414428711,12.918129920959473,8.135263442993164,5.8087639808654785,29.256669998168945
2018-07-24,10.657559394836426,13.109668731689453,8.278663635253906,5.929403781890869,30.265321731567383
2018-07-25,10.828518867492676,13.348026275634766,8.396379470825195,6.0198822021484375,30.524850845336914
2018-07-26,10.476921081542969,13.007516860961914,8.261541366577148,5.854002475738525,31.132396697998047
2018-07-27,10.605951309204102,13.152229309082031,8.30434799194336,5.962579250335693,31.527599334716797
2018-07-30,10.609172821044922,13.250130653381348,8.379257202148438,5.998769283294678,32.04667282104492
2018-07-31,10.483373641967773,12.994742393493652,7.891269207000732,5.947498321533203,32.34749984741211
2018-08-01,10.634979248046875,13.164999961853027,7.908393383026123,6.034961223602295,31.29755973815918
2018-08-02,10.718849182128906,13.168827056884766,8.237998008728027,6.155600547790527,31.16779136657715
2018-08-03,11.041410446166992,13.671380996704102,8.488411903381348,6.366718292236328,31.890167236328125
2018-08-06,11.063987731933594,13.577689170837402,8.29792594909668,6.345607757568359,31.79913902282715
2018-08-07,10.828518867492676,13.37325668334961,8.47771167755127,6.2460784912109375,32.011539459228516
2018-08-08,10.52530574798584,13.053827285766602,8.454167366027832,6.074169158935547,31.79913902282715
2018-08-09,10.838196754455566,12.9175443649292,8.23371696472168,6.134489059448242,31.45930290222168
2018-08-10,10.241450309753418,12.274428367614746,7.876287937164307,5.908291339874268,31.380407333374023
2018-08-13,10.289834976196289,12.512939453125,7.81207799911499,6.044008731842041,31.7263126373291
2018-08-14,10.644655227661133,12.725884437561035,8.036810874938965,6.040986061096191,32.01761245727539
2018-08-15,10.418861389160156,12.572563171386719,7.996144771575928,5.759799957275391,30.591503143310547
2018-08-16,10.451118469238281,12.572563171386719,7.953337669372559,5.729564666748047,30.17277717590332
2018-08-17,10.083390235900879,12.189257621765137,7.722187042236328,5.581410884857178,30.828182220458984
2018-08-20,9.815662384033203,12.265917778015137,7.726467132568359,5.551177024841309,31.216567993164062
2018-08-21,9.425357818603516,11.967784881591797,7.533840656280518,5.357670783996582,31.392547607421875
2018-08-22,9.767096519470215,12.261651992797852,7.919093132019043,5.548153400421143,32.345306396484375
2018-08-23,9.519662857055664,11.955002784729004,7.83348274230957,5.427212715148926,32.375648498535156
2018-08-24,9.649890899658203,12.061481475830078,7.711485385894775,5.533034801483154,32.86113357543945
2018-08-27,9.946161270141602,12.385169982910156,7.906251907348633,5.6570000648498535,33.78355407714844
2018-08-28,9.89732551574707,12.308505058288574,7.6601176261901855,5.548153400421143,33.77140808105469
2018-08-29,10.0991792678833,12.457569122314453,7.88270902633667,5.835386753082275,33.51046371459961
2018-08-30,9.744311332702637,11.925193786621094,7.531700134277344,5.684211730957031,33.11601638793945
2018-08-31,9.799654960632324,12.0870361328125,7.4482293128967285,5.8232927322387695,32.53950500488281
2018-09-03,9.568500518798828,11.980562210083008,7.495316028594971,5.744680404663086,32.80044937133789
2018-09-04,9.324322700500488,11.711630821228027,7.473911762237549,5.638858318328857,31.556400299072266
2018-09-05,9.340601921081543,11.784076690673828,7.31125020980835,5.669095039367676,31.647428512573242
2018-09-06,9.548968315124512,12.120767593383789,7.366897106170654,5.74165678024292,32.45454406738281
2018-09-10,9.418740272521973,12.167649269104004,7.334792613983154,5.8232927322387695,32.2967643737793
2018-09-11,8.992242813110352,11.801126480102539,7.1614298820495605,5.593505382537842,31.914445877075195
2018-09-12,9.033224105834961,11.80538272857666,7.249180316925049,5.729564666748047,32.436336517333984
2018-09-13,8.91239070892334,11.758509635925293,7.095080852508545,5.6570000648498535,32.636600494384766
2018-09-14,8.984238624572754,11.809651374816895,7.155007362365723,5.681187629699707,33.49833679199219
2018-09-17,9.291221618652344,12.146334648132324,7.131465435028076,5.865622043609619,33.4012336730957
2018-09-18,9.70598030090332,12.244363784790039,7.073676586151123,6.122620582580566,34.797000885009766
2018-09-19,9.60800838470459,12.299764633178711,7.1057820320129395,6.040986061096191,35.549503326416016
2018-09-20,9.634133338928223,12.274192810058594,7.088658809661865,6.00772762298584,35.99856948852539
2018-09-21,9.986838340759277,12.47023868560791,7.075817584991455,6.089361190795898,37.02414321899414
2018-09-24,9.709246635437012,12.137805938720703,7.0308709144592285,6.047032833099365,36.532596588134766
2018-09-25,9.650463104248047,12.146334648132324,7.041572570800781,6.071220397949219,37.74630355834961
2018-09-26,9.617803573608398,12.176173210144043,7.058694362640381,6.104480743408203,36.41728973388672
2018-09-27,9.892129898071289,12.453195571899414,6.938838958740234,6.488466739654541,36.09566116333008
2018-09-28,9.617803573608398,12.218786239624023,6.936697959899902,6.376595497131348,36.30199432373047
2018-10-01,9.212843894958496,12.08240795135498,6.795438289642334,6.349384307861328,36.653968811035156
2018-10-02,10.264434814453125,12.794179916381836,6.977363109588623,6.89966344833374,37.13945388793945
2018-10-03,11.19518756866455,13.348597526550293,7.1122026443481445,7.1929473876953125,36.38088607788086
2018-10-04,11.469515800476074,13.412569046020508,7.137885093688965,7.262487411499023,35.683006286621094
2018-10-05,11.67199993133545,13.212119102478027,7.458929061889648,7.244345664978027,34.888031005859375
2018-10-08,12.80196475982666,14.107718467712402,7.655837535858154,8.042553901672363,34.621009826660156
2018-10-09,12.736650466918945,14.158894538879395,7.493174076080322,8.109070777893066,35.015464782714844
2018-10-10,12.19779109954834,13.698307991027832,7.41612434387207,7.876262664794922,33.91706085205078
2018-10-11,12.1488037109375,13.617267608642578,7.326232433319092,7.646473407745361,34.27510070800781
2018-10-15,12.318624496459961,13.689779281616211,7.180691719055176,7.791600704193115,34.997257232666016
2018-10-16,12.8574800491333,14.342279434204102,7.422544479370117,8.08185863494873,35.015464782714844
2018-10-17,12.968522071838379,14.359333038330078,7.565944671630859,7.997200965881348,35.683006286621094
2018-10-18,12.818291664123535,13.962721824645996,7.672959327697754,7.770436763763428,34.28723907470703
2018-10-19,12.926067352294922,14.00963020324707,8.026108741760254,7.8369550704956055,34.305442810058594
2018-10-22,13.014241218566895,14.180219650268555,7.9490580558776855,8.021389961242676,35.422054290771484
2018-10-23,13.059965133666992,14.231395721435547,8.047511100769043,7.921613693237305,34.4389533996582
2018-10-24,12.769309043884277,13.89022159576416,7.247041702270508,7.76439094543457,33.03105163574219
2018-10-25,13.095885276794434,14.291101455688477,7.039433002471924,7.957894325256348,33.14028549194336
2018-10-26,13.853557586669922,14.538457870483398,7.2063751220703125,8.344905853271484,33.74107360839844
2018-10-29,13.673935890197754,14.265517234802246,6.960241794586182,7.988128662109375,32.223934173583984
2018-10-30,14.075634002685547,14.819931983947754,6.955960750579834,8.46584701538086,32.69121170043945
2018-10-31,13.961337089538574,14.628015518188477,6.902453422546387,8.3509521484375,34.414676666259766
2018-11-01,14.167075157165527,15.463903427124023,6.988065242767334,8.260245323181152,34.89409637451172
2018-11-05,14.176871299743652,15.796287536621094,7.788534641265869,8.514222145080566,34.91230392456055
2018-11-06,13.869884490966797,15.62560749053955,7.790676116943359,8.220940589904785,34.7302360534668
2018-11-07,13.536770820617676,15.322654724121094,7.473911762237549,7.951848030090332,34.94871139526367
2018-11-08,13.259177207946777,15.002629280090332,7.180691719055176,7.664613723754883,34.602806091308594
2018-11-09,13.5531005859375,15.224509239196777,7.34335470199585,7.697874546051025,33.16455841064453
2018-11-12,13.775175094604492,15.211719512939453,7.172130584716797,7.658568382263184,33.28593063354492
2018-11-13,13.618419647216797,14.938627243041992,6.970942497253418,7.329003810882568,34.14766311645508
2018-11-14,13.641275405883789,15.147709846496582,7.152868747711182,7.5890278816223145,33.47405242919922
2018-11-16,14.072364807128906,15.881620407104492,7.364757061004639,7.8006720542907715,34.0748405456543
2018-11-19,14.402215003967285,15.813363075256348,7.2063751220703125,7.861141681671143,33.601497650146484
2018-11-21,14.369553565979004,15.638411521911621,7.204235553741455,7.61019229888916,33.09173583984375
2018-11-22,14.655378341674805,15.70240592956543,7.155007362365723,7.634476184844971,32.79438018798828
2018-11-23,14.770771980285645,15.66828441619873,7.084377765655518,7.397701740264893,30.555091857910156
2018-11-26,14.510302543640137,15.44212532043457,6.831823825836182,7.361271858215332,30.415510177612305
2018-11-27,14.85319709777832,16.073640823364258,6.960241794586182,7.7498273849487305,30.294143676757812
2018-11-28,15.087286949157715,16.402196884155273,6.953820705413818,7.7042927742004395,31.73845672607422
2018-11-29,14.915842056274414,16.607006072998047,7.251321315765381,7.6405463218688965,31.556400299072266
2018-11-30,14.7147216796875,16.410728454589844,7.375457763671875,7.728579521179199,32.0418815612793
2018-12-03,14.53997802734375,16.12910270690918,7.5402607917785645,7.8742876052856445,32.836856842041016
2018-12-04,14.39490032196045,16.085983276367188,7.422544479370117,7.69215202331543,32.090431213378906
2018-12-05,14.53997802734375,16.077442169189453,7.2020955085754395,7.758934497833252,32.0418815612793
2018-12-06,14.628995895385742,16.252471923828125,7.208515167236328,7.46448278427124,31.73845672607422
2018-12-07,14.516898155212402,16.175628662109375,7.339074611663818,7.5191240310668945,31.125532150268555
2018-12-10,14.091578483581543,15.863991737365723,7.172130584716797,7.115391731262207,30.464059829711914
2018-12-11,14.174005508422852,16.047565460205078,7.080098628997803,7.069859027862549,30.706806182861328
2018-12-12,14.21225357055664,16.15428352355957,7.095080852508545,7.072893142700195,30.567228317260742
2018-12-13,14.575992584228516,16.581199645996094,7.152868747711182,7.091108322143555,30.706806182861328
2018-12-14,14.582608222961426,16.39335823059082,7.133605003356934,6.997003555297852,30.876724243164062
2018-12-17,14.450334548950195,16.073179244995117,7.013748645782471,6.9423627853393555,31.10124969482422
2018-12-18,14.48340892791748,16.372011184692383,7.1057820320129395,6.6782684326171875,31.216567993164062
2018-12-19,14.48340892791748,16.13720703125,7.020169734954834,6.7541584968566895,30.34876251220703
2018-12-20,14.575992584228516,16.222593307495117,6.853227138519287,6.523454189300537,30.227388381958008
2018-12-21,14.579294204711914,16.09878921508789,6.915295600891113,6.5416669845581055,30.864578247070312
2018-12-26,14.675192832946777,15.933443069458008,6.981644153594971,6.807488441467285,30.60970687866211
2018-12-27,14.919892311096191,16.30347442626953,6.955960750579834,6.804348945617676,30.039260864257812
2018-12-28,15.372908592224121,16.82590103149414,7.1614298820495605,7.121485710144043,30.949542999267578
2019-01-02,16.070629119873047,17.58338737487793,7.64085578918457,7.554803371429443,31.004159927368164
2019-01-03,16.136762619018555,17.76152229309082,7.756432056427002,7.740063190460205,29.735836029052734
2019-01-04,16.136762619018555,17.622140884399414,7.711485385894775,7.762042999267578,31.67169952392578
2019-01-07,16.030946731567383,17.831193923950195,7.598049640655518,7.884501934051514,31.50178337097168
2019-01-08,15.849078178405762,17.940088272094727,7.681521415710449,7.837404727935791,31.805212020874023
2019-01-09,15.806086540222168,18.249319076538086,8.308627128601074,8.000680923461914,32.58198165893555
2019-01-10,16.037559509277344,18.192699432373047,8.505535125732422,7.9316020011901855,32.223934173583984
2019-01-11,16.103696823120117,18.075101852416992,8.336451530456543,7.846822261810303,31.787006378173828
2019-01-14,16.47735595703125,18.28852081298828,8.389958381652832,7.802863121032715,31.920507431030273
2019-01-15,16.285560607910156,18.25368309020996,8.47771167755127,7.7965826988220215,31.7687931060791
2019-01-16,16.130149841308594,18.340787887573242,8.892927169799805,7.793442726135254,31.950857162475586
2019-01-17,16.189666748046875,18.40176773071289,9.027765274047852,7.900203704833984,32.90967559814453
2019-01-18,16.05409049987793,18.58905029296875,9.027765274047852,7.97556209564209,33.23131561279297
2019-01-21,15.968120574951172,18.375625610351562,8.755949020385742,8.01638126373291,33.546878814697266
2019-01-22,15.938358306884766,18.292877197265625,8.74738883972168,7.89078426361084,33.425506591796875
2019-01-23,16.26902961730957,18.606470108032227,9.10695743560791,7.984981536865234,33.77140808105469
2019-01-24,16.186363220214844,18.79375648498535,9.297444343566895,8.01952075958252,34.0748405456543
2019-01-28,15.97804069519043,18.94618797302246,9.314566612243652,7.777741432189941,25.70632553100586
2019-01-29,16.510412216186523,18.70228385925293,9.464385986328125,7.966141223907471,25.936933517456055
2019-01-30,16.725358963012695,18.658740997314453,9.62062931060791,8.044642448425293,28.27938461303711
2019-01-31,17.14861488342285,19.712753295898438,9.500772476196289,8.032081604003906,27.611846923828125
2019-02-01,17.231287002563477,19.468849182128906,9.49221134185791,8.101160049438477,28.066984176635742
2019-02-04,17.558645248413086,19.899768829345703,9.524314880371094,8.173379898071289,27.114227294921875
2019-02-05,18.07118797302246,19.908496856689453,9.631330490112305,8.189080238342285,27.017133712768555
2019-02-06,16.970050811767578,18.971664428710938,9.265339851379395,8.003819465637207,25.767013549804688
2019-02-07,17.082477569580078,19.259246826171875,9.181870460510254,7.878221035003662,25.23905372619629
2019-02-08,17.105628967285156,19.46405029296875,9.228954315185547,7.89078426361084,26.191808700561523
2019-02-11,16.599706649780273,19.350749969482422,9.177587509155273,7.799722671508789,25.500003814697266
2019-02-12,17.621477127075195,19.738554000854492,9.104817390441895,8.076042175292969,26.883625030517578
2019-02-13,17.221363067626953,19.433547973632812,9.102678298950195,8.179662704467773,27.605785369873047
2019-02-14,18.100950241088867,20.174283981323242,9.13906192779541,8.462259292602539,27.708951950073242
2019-02-15,18.124101638793945,20.043563842773438,9.181870460510254,8.427719116210938,27.842453002929688
2019-02-18,17.94553565979004,19.586042404174805,9.032049179077148,8.402602195739746,27.46013641357422
2019-02-19,18.021591186523438,19.75163459777832,9.314566612243652,8.597277641296387,27.605785369873047
2019-02-20,17.51235008239746,19.424823760986328,9.573541641235352,8.490519523620605,27.793899536132812
2019-02-21,17.591716766357422,19.594758987426758,9.477229118347168,8.603559494018555,27.539031982421875
2019-02-22,17.752851486206055,19.433547973632812,9.648453712463379,8.518779754638672,28.51605987548828
2019-02-25,17.46193504333496,19.237464904785156,9.438704490661621,8.383761405944824,28.59494972229004
2019-02-26,17.555557250976562,19.581701278686523,9.663434982299805,8.346078872680664,28.643505096435547
2019-02-27,17.35492706298828,19.363832473754883,9.524314880371094,8.503079414367676,28.41896629333496
2019-02-28,16.920223236083984,18.85403060913086,9.3530912399292,8.496798515319824,28.582813262939453
2019-03-01,17.157638549804688,18.540298461914062,9.130501747131348,8.383761405944824,28.36434555053711
2019-03-06,16.930252075195312,18.400358200073242,8.865103721618652,8.402602195739746,29.159324645996094
2019-03-07,17.26041603088379,18.5311279296875,8.8672456741333,8.405738830566406,29.6508846282959
2019-03-08,17.866222381591797,18.7883243560791,9.002084732055664,8.374338150024414,29.644805908203125
2019-03-11,18.413848876953125,19.551193237304688,9.391617774963379,8.713459014892578,30.269868850708008
2019-03-12,18.309534072875977,19.607860565185547,9.383056640625,8.63495922088623,30.324487686157227
2019-03-13,18.59101104736328,19.795312881469727,9.417302131652832,8.823356628417969,30.767488479614258
2019-03-14,18.450271606445312,19.83890151977539,9.3530912399292,8.851618766784668,30.773557662963867
